UnitKey,month,uProd,pProd,pRate,Status,UnitTerminationDate
77887,16,49109,10416,0.21 ,1,NULL
77888,16,121494,8145,0.07 ,1,NULL
77889,16,34586,2526,0.07 ,1,NULL
77890,16,84416,11445,0.14 ,1,NULL
77891,16,101617,4541,0.04 ,1,NULL
77893,16,84414,4433,0.05 ,1,NULL
77894,16,28240,11545,0.41 ,1,NULL
77895,16,66281,11874,0.18 ,1,NULL
77896,16,3150,0,0.00 ,0,2018/10/31
77897,16,63460,10430,0.16 ,1,NULL
77898,16,141412,12626,0.09 ,1,NULL
77899,16,46608,9697,0.21 ,1,NULL
77900,16,57951,8493,0.15 ,1,NULL
77901,16,26727,6117,0.23 ,1,NULL
77902,16,64779,5108,0.08 ,1,NULL
77903,16,77199,13492,0.17 ,1,NULL
77904,16,68853,5440,0.08 ,1,NULL
77905,16,26732,2346,0.09 ,1,NULL
77906,16,39939,6724,0.17 ,1,NULL
77907,16,37868,4188,0.11 ,1,NULL
77908,16,33794,4895,0.14 ,1,NULL
77909,16,36856,2176,0.06 ,1,NULL
77911,16,41700,4861,0.12 ,0,2018/10/31
77913,16,86755,7198,0.08 ,1,NULL
77914,16,71002,2720,0.04 ,1,NULL
77917,16,102255,9597,0.09 ,1,NULL
77918,16,36406,5338,0.15 ,1,NULL
77919,16,59048,8737,0.15 ,0,2018/11/30
77920,16,30745,4785,0.16 ,1,NULL
77924,16,75197,16507,0.22 ,1,NULL
77925,16,53192,4721,0.09 ,1,NULL
77926,16,19859,7241,0.36 ,0,2018/10/31
77927,16,44962,16124,0.36 ,1,NULL
77929,16,31784,10716,0.34 ,1,NULL
77930,16,151835,7110,0.05 ,1,NULL
77932,16,135598,8893,0.07 ,1,NULL
77933,16,56386,10692,0.19 ,1,NULL
77934,16,11203,4815,0.43 ,1,NULL
77935,16,92787,8120,0.09 ,1,NULL
77937,16,28676,1669,0.06 ,1,NULL
77939,16,62385,7649,0.12 ,1,NULL
77944,16,28982,4153,0.14 ,1,NULL
77945,16,76232,9312,0.12 ,1,NULL
77946,16,26122,2183,0.08 ,1,NULL
77947,16,29139,2036,0.07 ,0,2018/10/31
77948,16,6800,6800,1.00 ,1,NULL
77949,16,88042,7896,0.09 ,1,NULL
77956,16,333707,21345,0.06 ,1,NULL
77957,16,26850,2627,0.10 ,1,NULL
77958,16,39304,2183,0.06 ,0,2018/10/31
77959,16,43848,9432,0.22 ,1,NULL
77960,16,28002,4946,0.18 ,1,NULL
77961,16,28408,4663,0.16 ,1,NULL
77962,16,69054,12630,0.18 ,1,NULL
77963,16,30160,0,0.00 ,1,NULL
77966,15,40477,6470,0.16 ,1,NULL
77968,15,43646,2635,0.06 ,0,2018/11/30
77969,15,59212,9417,0.16 ,1,NULL
77970,15,28813,4530,0.16 ,1,NULL
77971,15,27114,2052,0.08 ,1,NULL
77973,15,42680,10907,0.26 ,1,NULL
77974,15,52062,5223,0.10 ,1,NULL
77975,15,33483,4621,0.14 ,1,NULL
77976,15,32163,5138,0.16 ,1,NULL
77978,15,67858,4672,0.07 ,1,NULL
77980,15,33283,6298,0.19 ,1,NULL
77981,15,10004,2142,0.21 ,0,2018/10/31
77983,15,31289,2634,0.08 ,1,NULL
77984,15,36385,2331,0.06 ,1,NULL
77986,15,39566,10106,0.26 ,0,2018/11/30
77987,15,26176,2697,0.10 ,1,NULL
77988,15,107866,6796,0.06 ,1,NULL
77989,15,27122,8650,0.32 ,1,NULL
77991,15,54307,14576,0.27 ,1,NULL
77992,15,28632,2549,0.09 ,1,NULL
77993,15,38291,7113,0.19 ,1,NULL
77994,15,16239,4494,0.28 ,1,NULL
77996,15,31272,22817,0.73 ,0,2018/11/30
77998,15,28529,6619,0.23 ,0,2018/11/30
77999,15,29413,4061,0.14 ,1,NULL
78000,15,33400,4471,0.13 ,1,NULL
78001,15,32162,4435,0.14 ,1,NULL
78003,15,31064,5458,0.18 ,1,NULL
78004,15,41616,4189,0.10 ,1,NULL
78005,15,68841,4233,0.06 ,1,NULL
78006,15,87952,10220,0.12 ,1,NULL
78009,15,26351,6939,0.26 ,1,NULL
78010,15,128022,6647,0.05 ,1,NULL
78011,15,36169,5808,0.16 ,0,2018/11/30
78012,15,31781,4801,0.15 ,1,NULL
78013,15,52701,15370,0.29 ,1,NULL
78014,15,12358,8315,0.67 ,1,NULL
78015,15,28133,5124,0.18 ,1,NULL
78016,15,61753,4694,0.08 ,1,NULL
78018,15,86144,10590,0.12 ,1,NULL
78019,15,34882,5404,0.15 ,1,NULL
78020,15,14412,5624,0.39 ,1,NULL
78024,15,54327,6689,0.12 ,1,NULL
78025,15,31242,5257,0.17 ,1,NULL
78026,15,31288,5263,0.17 ,0,2018/11/30
78027,15,13378,4364,0.33 ,0,2018/10/31
78030,15,64368,12959,0.20 ,1,NULL
78031,15,72541,7761,0.11 ,1,NULL
78036,15,39824,2440,0.06 ,1,NULL
78037,15,46131,2776,0.06 ,1,NULL
78038,15,42449,10427,0.25 ,1,NULL
78039,15,40659,4487,0.11 ,1,NULL
78041,15,56135,6898,0.12 ,1,NULL
78042,15,34301,4266,0.12 ,1,NULL
78043,15,55862,7403,0.13 ,1,NULL
78044,15,57390,13388,0.23 ,1,NULL
78045,15,9229,4761,0.52 ,1,NULL
78048,15,43324,2095,0.05 ,1,NULL
78049,15,26719,2473,0.09 ,1,NULL
78050,15,28241,2183,0.08 ,1,NULL
78051,15,40410,2390,0.06 ,0,2018/11/30
78052,15,39195,9298,0.24 ,1,NULL
78054,15,30942,4338,0.14 ,0,2018/10/31
78057,15,56502,6217,0.11 ,1,NULL
78058,15,41288,5162,0.13 ,1,NULL
78059,15,35375,5013,0.14 ,1,NULL
78061,15,34709,5054,0.15 ,1,NULL
78065,15,52030,4861,0.09 ,1,NULL
78068,15,28027,2048,0.07 ,1,NULL
78070,15,28213,2071,0.07 ,0,2018/10/31
78072,15,65677,10283,0.16 ,1,NULL
78074,15,30073,5518,0.18 ,0,2018/11/30
78075,15,38042,4943,0.13 ,1,NULL
78078,15,39745,8356,0.21 ,1,NULL
78082,15,98472,4328,0.04 ,1,NULL
78083,15,33426,6527,0.20 ,0,2018/10/31
78084,15,22896,5171,0.23 ,1,NULL
78085,15,73583,6549,0.09 ,1,NULL
78086,15,38715,4757,0.12 ,1,NULL
78087,15,64717,15544,0.24 ,1,NULL
78089,15,34306,4496,0.13 ,1,NULL
78090,15,28743,4705,0.16 ,1,NULL
78093,15,41207,3293,0.08 ,1,NULL
78094,15,34477,2678,0.08 ,1,NULL
78095,15,33088,5703,0.17 ,1,NULL
78098,15,26179,2067,0.08 ,1,NULL
78099,15,30851,4488,0.15 ,1,NULL
78100,15,26133,5587,0.21 ,1,NULL
78104,15,41497,4685,0.11 ,1,NULL
78105,15,81555,9992,0.12 ,1,NULL
78106,15,61108,13208,0.22 ,1,NULL
78107,15,32498,2194,0.07 ,0,2018/10/31
78108,15,29278,5439,0.19 ,1,NULL
78109,15,33093,2845,0.09 ,1,NULL
78110,15,140131,7279,0.05 ,1,NULL
78113,15,31896,2993,0.09 ,0,2018/11/30
78114,15,60835,6690,0.11 ,1,NULL
78117,15,29172,4061,0.14 ,1,NULL
78118,15,49330,14015,0.28 ,1,NULL
78122,15,48904,2393,0.05 ,1,NULL
78125,15,26317,2040,0.08 ,1,NULL
78126,15,45838,11359,0.25 ,1,NULL
78132,15,35430,10462,0.30 ,1,NULL
78134,15,30573,4723,0.15 ,1,NULL
78137,15,157518,2237,0.01 ,1,NULL
78139,15,302,0,0.00 ,1,NULL
78141,15,36488,4342,0.12 ,1,NULL
78143,15,34411,10783,0.31 ,1,NULL
78145,15,52301,3254,0.06 ,1,NULL
78146,15,61976,7378,0.12 ,1,NULL
78147,15,18700,7385,0.39 ,1,NULL
78150,15,28708,13555,0.47 ,1,NULL
78151,15,36336,4529,0.12 ,1,NULL
78154,15,30830,2502,0.08 ,1,NULL
78156,15,30189,3003,0.10 ,0,2018/11/30
78161,15,37391,8903,0.24 ,1,NULL
78163,15,15128,2442,0.16 ,1,NULL
78164,15,29200,2283,0.08 ,0,2018/11/30
78165,15,34219,3584,0.10 ,1,NULL
78166,15,30466,2045,0.07 ,0,2018/11/30
78169,15,32916,6976,0.21 ,1,NULL
78170,15,48947,8672,0.18 ,1,NULL
78175,15,60773,20059,0.33 ,0,2018/10/31
78176,15,32364,2187,0.07 ,1,NULL
78177,15,75282,4085,0.05 ,1,NULL
78178,15,6544,3185,0.49 ,1,NULL
78182,15,80800,2193,0.03 ,1,NULL
78183,15,57084,4778,0.08 ,1,NULL
78184,15,41844,4394,0.11 ,1,NULL
78185,15,30459,5858,0.19 ,1,NULL
78188,15,52787,4097,0.08 ,1,NULL
78190,15,49948,7662,0.15 ,1,NULL
78191,15,59791,4883,0.08 ,1,NULL
78192,15,27754,4421,0.16 ,1,NULL
78194,15,29343,3305,0.11 ,1,NULL
78195,15,31140,8422,0.27 ,1,NULL
78197,15,29109,2032,0.07 ,1,NULL
78201,15,40996,6553,0.16 ,1,NULL
78202,15,90868,2079,0.02 ,1,NULL
78203,15,261193,35900,0.14 ,1,NULL
78205,15,28066,2031,0.07 ,1,NULL
78206,15,80088,8759,0.11 ,1,NULL
78207,15,261152,15343,0.06 ,1,NULL
78208,15,101509,4495,0.04 ,1,NULL
78213,15,9404,4374,0.47 ,1,NULL
78214,15,28209,2716,0.10 ,1,NULL
78218,15,99755,7289,0.07 ,1,NULL
78221,15,9225,6876,0.75 ,1,NULL
78223,15,179174,7511,0.04 ,1,NULL
78225,15,29461,2181,0.07 ,1,NULL
78226,15,33356,7248,0.22 ,0,2018/11/30
78227,15,46771,6769,0.14 ,1,NULL
78228,15,28054,2043,0.07 ,1,NULL
78232,15,64500,6835,0.11 ,1,NULL
78234,15,36347,10580,0.29 ,1,NULL
78237,15,210176,2444,0.01 ,1,NULL
78238,15,32048,7283,0.23 ,1,NULL
78244,15,34177,6773,0.20 ,1,NULL
78246,15,43753,4746,0.11 ,1,NULL
78247,15,4752,4752,1.00 ,1,NULL
78249,15,55771,5963,0.11 ,1,NULL
78250,15,7557,2416,0.32 ,1,NULL
78251,15,30967,5153,0.17 ,1,NULL
78253,15,68300,5025,0.07 ,1,NULL
78255,15,36365,9419,0.26 ,1,NULL
78256,15,68615,12054,0.18 ,1,NULL
78259,15,35647,6201,0.17 ,0,2018/11/30
78260,15,102497,4585,0.04 ,1,NULL
78261,15,16508,7802,0.47 ,1,NULL
78262,15,28097,4034,0.14 ,1,NULL
78264,15,4443,2174,0.49 ,1,NULL
78265,15,28465,2401,0.08 ,1,NULL
78266,15,30536,4614,0.15 ,1,NULL
78268,15,87201,8486,0.10 ,1,NULL
78269,15,27931,4623,0.17 ,1,NULL
78270,15,9884,5569,0.56 ,1,NULL
78271,15,33803,2406,0.07 ,1,NULL
78272,15,46161,7004,0.15 ,1,NULL
78273,15,89187,7031,0.08 ,1,NULL
78275,15,32274,2824,0.09 ,1,NULL
78276,15,35806,10015,0.28 ,1,NULL
78279,15,28901,6100,0.21 ,0,2018/10/31
78280,15,27979,2439,0.09 ,1,NULL
78282,15,29298,25270,0.86 ,1,NULL
78284,15,32858,10461,0.32 ,1,NULL
78285,15,147045,13213,0.09 ,1,NULL
78287,15,42663,2031,0.05 ,1,NULL
78289,15,278296,12642,0.05 ,1,NULL
78290,15,30420,4440,0.15 ,1,NULL
78291,15,30269,5879,0.19 ,0,2018/11/30
78295,15,35762,4053,0.11 ,1,NULL
78296,15,61127,7053,0.12 ,1,NULL
78297,15,39097,2263,0.06 ,1,NULL
78301,15,58013,4596,0.08 ,1,NULL
78302,15,84396,8802,0.10 ,1,NULL
78303,15,84629,8157,0.10 ,1,NULL
78304,15,70361,2444,0.03 ,1,NULL
78305,15,32901,7408,0.23 ,1,NULL
78307,15,13278,2414,0.18 ,0,2018/10/31
78308,15,37880,2182,0.06 ,1,NULL
78309,15,26391,9523,0.36 ,1,NULL
78310,15,60086,5061,0.08 ,1,NULL
78311,15,31138,2085,0.07 ,1,NULL
78312,15,28118,3810,0.14 ,1,NULL
78315,15,31217,5868,0.19 ,0,2018/11/30
78316,15,28644,4194,0.15 ,1,NULL
78318,15,44070,4471,0.10 ,1,NULL
78319,15,78228,3997,0.05 ,1,NULL
78320,15,63551,8723,0.14 ,1,NULL
78323,15,26557,2187,0.08 ,1,NULL
78325,15,7577,4481,0.59 ,1,NULL
78326,15,59454,15477,0.26 ,1,NULL
78328,15,32490,7151,0.22 ,1,NULL
78330,15,29237,7092,0.24 ,1,NULL
78333,15,40484,2328,0.06 ,1,NULL
78335,15,26125,4283,0.16 ,1,NULL
78338,15,28735,5681,0.20 ,1,NULL
78339,15,52464,5851,0.11 ,1,NULL
78340,15,19850,6975,0.35 ,1,NULL
78342,15,30824,2851,0.09 ,1,NULL
78343,15,9254,2549,0.28 ,1,NULL
78346,15,30924,5538,0.18 ,1,NULL
78347,15,28065,2078,0.07 ,0,2018/11/30
78348,15,55587,2406,0.04 ,1,NULL
78352,15,63815,4840,0.08 ,1,NULL
78356,15,68458,4960,0.07 ,1,NULL
78359,15,128918,7477,0.06 ,1,NULL
78362,15,28507,4031,0.14 ,1,NULL
78373,15,4359,2431,0.56 ,1,NULL
78375,15,34959,3248,0.09 ,1,NULL
78376,15,30542,3818,0.13 ,1,NULL
78378,15,46633,8967,0.19 ,1,NULL
78380,15,30487,2844,0.09 ,1,NULL
78381,15,25821,2456,0.10 ,1,NULL
78382,15,111970,2406,0.02 ,1,NULL
78384,15,37995,11418,0.30 ,0,2018/11/30
78386,15,37354,4507,0.12 ,1,NULL
78388,15,33392,2028,0.06 ,1,NULL
78390,15,58264,5587,0.10 ,1,NULL
78391,15,63566,4751,0.07 ,1,NULL
78392,15,51796,6369,0.12 ,1,NULL
78394,15,91159,7399,0.08 ,1,NULL
78396,15,37020,12718,0.34 ,1,NULL
78397,15,54900,7748,0.14 ,1,NULL
78398,15,12026,6930,0.58 ,1,NULL
78404,15,12967,5691,0.44 ,1,NULL
78406,15,28070,2039,0.07 ,1,NULL
78408,15,4826,2635,0.55 ,1,NULL
78409,15,30477,6155,0.20 ,1,NULL
78411,15,8050,908,0.11 ,1,NULL
78414,15,28319,2065,0.07 ,0,2018/10/31
78415,15,45992,10302,0.22 ,1,NULL
78416,15,54887,4434,0.08 ,1,NULL
78418,15,11573,2148,0.19 ,1,NULL
78419,15,37777,8013,0.21 ,1,NULL
78420,15,33593,11026,0.33 ,1,NULL
78421,15,5644,0,0.00 ,1,NULL
78422,15,36278,4803,0.13 ,1,NULL
78423,15,4875,4875,1.00 ,1,NULL
78424,15,28486,4635,0.16 ,1,NULL
78425,15,33519,2095,0.06 ,1,NULL
78426,15,149176,11300,0.08 ,1,NULL
78427,15,195045,10704,0.05 ,1,NULL
78430,15,31804,4517,0.14 ,1,NULL
78431,15,49751,4394,0.09 ,0,2018/11/30
78432,15,16803,8431,0.50 ,0,2018/11/30
78433,15,100059,18830,0.19 ,1,NULL
78436,15,296348,9935,0.03 ,1,NULL
78439,15,30752,5001,0.16 ,1,NULL
78440,15,126363,7187,0.06 ,1,NULL
78441,15,43047,6523,0.15 ,0,2018/11/30
78443,15,40378,13484,0.33 ,1,NULL
78444,15,56504,5163,0.09 ,1,NULL
78445,15,26123,26123,1.00 ,0,2018/11/30
78446,15,30138,6658,0.22 ,1,NULL
78447,15,119134,18775,0.16 ,1,NULL
78449,15,31822,2036,0.06 ,1,NULL
78450,15,33965,8167,0.24 ,1,NULL
78451,15,128351,9321,0.07 ,1,NULL
78452,15,64390,4516,0.07 ,1,NULL
78453,15,41266,2057,0.05 ,1,NULL
78455,15,33492,9793,0.29 ,1,NULL
78456,15,38428,10297,0.27 ,1,NULL
78457,15,56194,5346,0.10 ,1,NULL
78458,15,84703,13572,0.16 ,1,NULL
78461,15,12224,2553,0.21 ,1,NULL
78465,15,4147,2029,0.49 ,1,NULL
78466,15,54106,5397,0.10 ,1,NULL
78467,15,56534,7439,0.13 ,1,NULL
78469,15,11010,5648,0.51 ,0,2018/11/30
78470,15,110587,4487,0.04 ,1,NULL
78472,15,105764,2856,0.03 ,1,NULL
78473,15,32580,12914,0.40 ,1,NULL
78474,15,4154,2117,0.51 ,0,2018/11/30
78478,15,29416,3492,0.12 ,0,2018/11/30
78480,15,74578,5982,0.08 ,1,NULL
78483,15,96187,16975,0.18 ,0,2018/11/30
78486,15,28026,2375,0.08 ,1,NULL
78487,15,30088,5322,0.18 ,1,NULL
78488,15,32339,4954,0.15 ,0,2018/10/31
78489,15,107623,9654,0.09 ,0,2018/11/30
78492,15,46323,8496,0.18 ,1,NULL
78493,15,31197,9271,0.30 ,1,NULL
78494,15,41549,6443,0.16 ,1,NULL
78495,15,24637,4661,0.19 ,1,NULL
78496,15,31316,5131,0.16 ,1,NULL
78497,15,39422,18077,0.46 ,1,NULL
78498,15,32358,9238,0.29 ,1,NULL
78501,15,76862,6989,0.09 ,1,NULL
78502,15,66836,10320,0.15 ,1,NULL
78504,15,22086,4560,0.21 ,1,NULL
78505,15,61441,4802,0.08 ,1,NULL
78506,15,70440,3373,0.05 ,1,NULL
78507,15,38002,2131,0.06 ,1,NULL
78509,15,34528,6646,0.19 ,1,NULL
78512,15,36661,2091,0.06 ,1,NULL
78513,15,107404,5605,0.05 ,1,NULL
78514,15,56535,4449,0.08 ,1,NULL
78515,15,63500,4706,0.07 ,1,NULL
78516,15,32241,5768,0.18 ,1,NULL
78517,15,30823,4453,0.14 ,1,NULL
78518,15,54293,5386,0.10 ,1,NULL
78519,15,12239,12239,1.00 ,1,NULL
78520,15,47712,4632,0.10 ,1,NULL
78522,15,52360,25279,0.48 ,0,2018/11/30
78523,15,89639,7667,0.09 ,1,NULL
78524,15,52323,6988,0.13 ,1,NULL
78525,15,30221,7108,0.24 ,1,NULL
78526,15,33335,10119,0.30 ,1,NULL
78529,15,55900,2480,0.04 ,1,NULL
78531,15,28586,3175,0.11 ,1,NULL
78532,15,28186,2169,0.08 ,1,NULL
78533,14,26008,2061,0.08 ,1,NULL
78534,14,29545,3272,0.11 ,1,NULL
78537,14,54138,7325,0.14 ,1,NULL
78539,14,58647,4718,0.08 ,1,NULL
78540,14,56778,2385,0.04 ,1,NULL
78541,14,52460,7412,0.14 ,1,NULL
78542,14,79229,4065,0.05 ,1,NULL
78543,14,40717,5431,0.13 ,0,2018/10/31
78546,14,12896,2238,0.17 ,1,NULL
78547,14,54723,7120,0.13 ,1,NULL
78548,14,30635,5043,0.16 ,1,NULL
78549,14,55982,9090,0.16 ,1,NULL
78550,14,31599,2553,0.08 ,1,NULL
78555,14,43023,7966,0.19 ,1,NULL
78556,14,56078,7990,0.14 ,1,NULL
78558,14,49153,4285,0.09 ,1,NULL
78561,14,86866,8800,0.10 ,1,NULL
78563,14,28017,4376,0.16 ,1,NULL
78564,14,98323,10441,0.11 ,1,NULL
78565,14,13564,2782,0.21 ,1,NULL
78566,14,58139,6812,0.12 ,1,NULL
78570,14,35914,4510,0.13 ,1,NULL
78571,14,54621,5419,0.10 ,1,NULL
78572,14,80174,7087,0.09 ,1,NULL
78578,14,81775,18725,0.23 ,1,NULL
78579,14,35670,4394,0.12 ,1,NULL
78580,14,59952,11376,0.19 ,1,NULL
78581,14,82495,8148,0.10 ,1,NULL
78582,14,39831,4369,0.11 ,1,NULL
78584,14,3378,2395,0.71 ,0,2018/11/30
78586,14,28039,9399,0.34 ,1,NULL
78587,14,33881,5347,0.16 ,1,NULL
78591,14,20396,6174,0.30 ,1,NULL
78592,14,32909,6302,0.19 ,1,NULL
78598,14,31858,6420,0.20 ,1,NULL
78599,14,27908,5158,0.18 ,1,NULL
78601,14,28175,4419,0.16 ,1,NULL
78602,14,32684,8167,0.25 ,1,NULL
78603,14,44740,7569,0.17 ,1,NULL
78604,14,26792,6166,0.23 ,1,NULL
78606,14,54226,15627,0.29 ,1,NULL
78607,14,29552,2082,0.07 ,1,NULL
78612,14,53540,2711,0.05 ,1,NULL
78613,14,45239,7646,0.17 ,1,NULL
78615,14,70724,9574,0.14 ,1,NULL
78619,14,54967,10287,0.19 ,1,NULL
78620,14,36782,15016,0.41 ,1,NULL
78621,14,54357,4756,0.09 ,1,NULL
78623,14,94273,4573,0.05 ,1,NULL
78625,14,32882,4114,0.13 ,1,NULL
78626,14,28195,4557,0.16 ,1,NULL
78630,14,38996,1728,0.04 ,1,NULL
78632,14,45046,2462,0.05 ,1,NULL
78633,14,56172,4676,0.08 ,1,NULL
78634,14,67405,6791,0.10 ,1,NULL
78636,14,51504,9392,0.18 ,1,NULL
78637,14,56301,7275,0.13 ,1,NULL
78638,14,29395,2654,0.09 ,1,NULL
78640,14,41233,6365,0.15 ,1,NULL
78641,14,39422,4528,0.11 ,1,NULL
78643,14,93466,5338,0.06 ,1,NULL
78645,14,56047,22401,0.40 ,1,NULL
78648,14,46424,7874,0.17 ,1,NULL
78651,14,55675,14211,0.26 ,1,NULL
78656,14,30851,4270,0.14 ,1,NULL
78658,14,30842,7686,0.25 ,1,NULL
78659,14,26738,4821,0.18 ,1,NULL
78660,14,33399,8525,0.26 ,1,NULL
78661,14,9477,3108,0.33 ,1,NULL
78662,14,41332,6114,0.15 ,1,NULL
78666,14,36683,2964,0.08 ,1,NULL
78668,14,57195,5415,0.09 ,1,NULL
78672,14,28982,7882,0.27 ,1,NULL
78674,14,26094,4354,0.17 ,1,NULL
78677,14,38830,5419,0.14 ,1,NULL
78678,14,30810,4756,0.15 ,1,NULL
78679,14,27539,4490,0.16 ,1,NULL
78680,14,35002,7603,0.22 ,1,NULL
78684,14,72552,7067,0.10 ,1,NULL
78685,14,19892,7202,0.36 ,1,NULL
78688,14,41451,11222,0.27 ,0,2018/11/30
78690,14,28423,3724,0.13 ,1,NULL
78694,14,88202,4349,0.05 ,1,NULL
78699,14,30085,4333,0.14 ,1,NULL
78700,14,57691,4527,0.08 ,1,NULL
78701,14,33976,2661,0.08 ,1,NULL
78702,14,60640,9623,0.16 ,1,NULL
78704,14,36602,4777,0.13 ,1,NULL
78705,14,34596,13292,0.38 ,0,2018/10/31
78706,14,28150,3259,0.12 ,1,NULL
78707,14,4921,2422,0.49 ,1,NULL
78709,14,36929,8026,0.22 ,1,NULL
78711,14,54839,8033,0.15 ,1,NULL
78713,14,87259,2071,0.02 ,1,NULL
78716,14,40619,4498,0.11 ,1,NULL
78717,14,30017,2028,0.07 ,0,2018/11/30
78718,14,55120,7431,0.13 ,1,NULL
78719,14,56167,21292,0.38 ,1,NULL
78720,14,67723,10593,0.16 ,1,NULL
78723,14,30724,4702,0.15 ,1,NULL
78727,14,78418,8641,0.11 ,1,NULL
78728,14,58960,7633,0.13 ,1,NULL
78730,14,55704,4461,0.08 ,1,NULL
78731,14,15048,7177,0.48 ,1,NULL
78732,14,28493,4746,0.17 ,1,NULL
78733,14,87685,6645,0.08 ,1,NULL
78735,14,28334,4812,0.17 ,1,NULL
78736,14,32570,4313,0.13 ,1,NULL
78737,14,50755,15882,0.31 ,1,NULL
78739,14,20355,4509,0.22 ,1,NULL
78740,14,41070,10182,0.25 ,1,NULL
78741,14,57108,4330,0.08 ,1,NULL
78745,14,37598,6527,0.17 ,1,NULL
78746,14,66108,12232,0.19 ,1,NULL
78747,14,96159,18144,0.19 ,1,NULL
78750,14,30837,8338,0.27 ,1,NULL
78752,14,32981,2716,0.08 ,1,NULL
78755,14,96835,6402,0.07 ,1,NULL
78758,14,37785,6325,0.17 ,1,NULL
78759,14,54165,4720,0.09 ,1,NULL
78761,14,58629,9975,0.17 ,1,NULL
78762,14,17023,3115,0.18 ,0,2018/11/30
78763,14,36920,10631,0.29 ,1,NULL
78764,14,183756,8058,0.04 ,1,NULL
78766,14,71307,4894,0.07 ,1,NULL
78769,14,38238,4210,0.11 ,1,NULL
78770,14,61536,20105,0.33 ,1,NULL
78771,14,18593,9104,0.49 ,1,NULL
78772,14,11712,2390,0.20 ,1,NULL
78775,14,49497,4748,0.10 ,1,NULL
78776,14,30736,4473,0.15 ,1,NULL
78777,14,36139,7647,0.21 ,1,NULL
78782,14,8986,4596,0.51 ,1,NULL
78783,14,60169,6665,0.11 ,1,NULL
78785,14,43262,4984,0.12 ,1,NULL
78787,14,81481,8608,0.11 ,1,NULL
78788,14,249733,12693,0.05 ,1,NULL
78790,14,58622,6315,0.11 ,1,NULL
78791,14,42526,3248,0.08 ,1,NULL
78792,14,29802,2721,0.09 ,1,NULL
78795,14,54222,17051,0.31 ,1,NULL
78796,14,31996,7359,0.23 ,1,NULL
78797,14,63026,10427,0.17 ,1,NULL
78798,14,17128,7605,0.44 ,1,NULL
78800,14,12642,5374,0.43 ,0,2018/11/30
78810,14,37790,4418,0.12 ,1,NULL
78813,14,30031,9367,0.31 ,0,2018/11/30
78816,14,78113,7292,0.09 ,1,NULL
78817,14,49886,6989,0.14 ,0,2018/11/30
78818,14,28022,2271,0.08 ,1,NULL
78822,14,28970,2028,0.07 ,1,NULL
78825,14,32710,5271,0.16 ,1,NULL
78826,14,31518,2038,0.06 ,0,2018/10/31
78828,14,7924,2028,0.26 ,0,2018/11/30
78832,14,133534,7247,0.05 ,1,NULL
78833,14,220631,9164,0.04 ,1,NULL
78835,14,47214,5176,0.11 ,1,NULL
78836,14,30266,5287,0.17 ,1,NULL
78837,14,52919,13567,0.26 ,1,NULL
78838,14,37852,7021,0.19 ,0,2018/10/31
78840,14,5531,0,0.00 ,1,NULL
78841,14,181973,35809,0.20 ,1,NULL
78842,14,28681,2476,0.09 ,1,NULL
78843,14,33372,4478,0.13 ,1,NULL
78849,14,31120,6823,0.22 ,1,NULL
78850,14,58856,6827,0.12 ,1,NULL
78851,14,57280,9460,0.17 ,1,NULL
78856,14,40558,7252,0.18 ,1,NULL
78857,14,42886,2257,0.05 ,1,NULL
78860,14,34731,6114,0.18 ,0,2018/10/31
78863,14,28477,2407,0.08 ,1,NULL
78865,14,282317,17601,0.06 ,1,NULL
78866,14,28670,2744,0.10 ,1,NULL
78868,14,183308,6963,0.04 ,1,NULL
78870,14,54348,8716,0.16 ,1,NULL
78871,14,63907,5242,0.08 ,1,NULL
78872,14,28103,4778,0.17 ,1,NULL
78875,14,34527,6809,0.20 ,1,NULL
78876,14,28609,3689,0.13 ,1,NULL
78877,14,32869,4935,0.15 ,1,NULL
78882,14,57624,10043,0.17 ,1,NULL
78883,14,47932,6319,0.13 ,1,NULL
78887,14,12335,5668,0.46 ,1,NULL
78888,14,56242,5011,0.09 ,1,NULL
78889,14,19646,8382,0.43 ,1,NULL
78890,14,45921,2226,0.05 ,1,NULL
78891,14,31033,7487,0.24 ,1,NULL
78892,14,31342,4359,0.14 ,0,2018/10/31
78894,14,8340,0,0.00 ,0,2018/11/30
78896,14,31169,2727,0.09 ,1,NULL
78897,14,49260,8432,0.17 ,1,NULL
78904,14,26263,5909,0.22 ,1,NULL
78908,14,39503,9119,0.23 ,0,2018/11/30
78909,14,56434,7603,0.13 ,1,NULL
78910,14,4828,2439,0.51 ,1,NULL
78912,14,4285,2180,0.51 ,0,2018/11/30
78913,14,36524,13342,0.37 ,1,NULL
78915,14,31148,2030,0.07 ,1,NULL
78916,14,33017,5175,0.16 ,1,NULL
78921,14,4185,4185,1.00 ,0,2018/10/31
78926,14,50159,16258,0.32 ,1,NULL
78927,14,31053,4472,0.14 ,1,NULL
78928,14,41589,30126,0.72 ,1,NULL
78929,14,29643,7076,0.24 ,1,NULL
78932,14,69984,4482,0.06 ,1,NULL
78933,14,69545,4249,0.06 ,1,NULL
78935,14,30056,2388,0.08 ,1,NULL
78936,14,29142,3342,0.11 ,0,2018/11/30
78937,14,78286,5240,0.07 ,1,NULL
78938,14,47477,7178,0.15 ,1,NULL
78939,14,39640,8887,0.22 ,1,NULL
78940,14,27035,4581,0.17 ,1,NULL
